Alpha_Node,Total_Support
PPIA,-918
RBX1,326
TCEB1,420
TCEB2,424
APOH,-312
ETV4,-826
CASP8,-1104
CHRNA7,-1014
F9,-2
GAPDH,544
GPC1,180
KLC1,-176
KLC2,-176
KLC3,-176
KLC4,-176
KNS2,-176
MAPK10,-534
MAPK11,-1010
MAPK12,-632
MAPK13,-702
MAPK15,-10
MAPK4,-446
MAPK6,-444
MAPK7,-86
MAPK9,-496
MAPKAPK5,-940
NAE1,30
NUMB,622
NUMBL,598
APPBP2,472
DCC,-66
AQP1,914
AQP2,872
AQP3,1064
AQP7,608
AVP,32
BAG1,472
CALR,470
CARM1,-982
CAV1,-1026
CCND1,-672
CCND3,-446
CCNE1,-482
CCNG1,214
CCNH,-580
CDC25B,-866
CDC2L1,434
CDC37,306
CDK6,-634
CDK9,658
CMTM2,474
COX5B,518
CTDSP1,122
CTDSP2,122
DNAJA1,474
ECM1,474
EHMT2,464
ETV5,166
FGF13,114
FGF8,-210
FGFBP1,176
FHL2,-302
FKBP4,476
FOXA1,-434
GNB2L1,-654
GTF2F2,152
GTF2H1,494
HDAC7,-56
HNRNPA1,276
HOXB13,484
HSP90AB1,254
HSP90B1,222
IFNAR1,-888
IGFBP5,440
IL6ST,-676
JMJD1A,476
JMJD2C,476
KLK2,476
KLK3,-446
LATS2,476
LCP1,476
MAK,476
MNAT1,-912
MUC1,478
NCOA2,-148
NCOA4,-378
NCOA6,508
NOL3,-266
NR0B1,450
NR0B2,-98
NR2C1,402
NR2C2,-432
NR5A1,-286
NSD1,476
NUDT6,360
PA2G4,476
PATZ1,472
PAWR,-108
PGC,476
PIAS1,-468
PIAS3,-384
PIAS4,-12
PIGR,-162
PLAU,-456
PNRC1,-688
POU5F1,516
PRDX1,476
PRMT1,414
RANBP9,-882
RCHY1,318
REL,-898
RNF14,476
RNF4,472
RPS6KA3,-142
RUNX1,-440
RUNX2,-930
SIRT1,218
SLC25A4,516
SMARCA2,-684
SNRPN,476
SNURF,476
SPDEF,474
SRF,-556
SRY,472
SVIL,474
TGFB1I1,476
TGIF1,-732
TMF1,474
TRIM24,390
UBA3,474
UBE2I,-480
VAV3,-904
XRCC5,236
XRCC6,398
ZMIZ1,474
ZMIZ2,590
ZNF318,474
ARAF,-814
BRAF,-968
MAP2K3,-1300
MRAS,-538
RRAS,-578
RRAS2,-536
ARAP1,-586
KDELR1,-200
KDELR2,-202
KDELR3,-202
ARAP2,-586
ARAP3,-364
ARCN1,-320
ARFGAP1,-446
COPB1,-320
COPB2,-320
COPE,-320
COPG,-320
COPZ1,-320
ARD1A,246
AREG,-140
ARFGAP3,-486
ARFGEF1,-10
ARFGEF2,-10
ARFIP2,-432
ARHGAP1,-592
ARHGAP4,-592
ARHGAP5,-434
ARHGAP6,-590
ASAP1,-482
ASAP2,-410
CHN1,-590
CYTH1,-10
CYTH3,-8
CYTH4,-10
FLJ20896,-286
GBF1,176
GGA3,-32
GOSR2,-664
GPLD1,212
GRASP,-286
NCF2,-580
RALBP1,-588
USO1,-662
ARF4,132
ARF5,-266
CD59,-728
CPE,-186
DOCK1,-566
EXOC1,-528
EXOC2,-528
EXOC3,-528
EXOC4,-528
EXOC5,-528
EXOC6,-528
EXOC7,-246
FBXO8,-744
GIT1,-796
HGF,-1160
IL2RA,-982
IPCEF1,-754
IQSEC1,-212
IQSEC2,-744
KALRN,-516
LHCGR,-6
MET,-966
NME1,-524
PLD1,-724
RAB11A,346
RAB11FIP3,-790
RALA,-780
SCAMP2,-392
TIAM1,-1098
TSHR,258
USP6,-744
VAMP3,-590
VAV2,-1050
ARL1,-362
GNA13,-376
ARL17,-778
ARL4A,-778
ARL4D,-778
ARG1,834
ARHGEF1,-376
ARHGEF12,-588
ARHGEF2,-572
DAAM1,52
DAAM2,-274
DIAPH2,8
FARP2,392
GRLF1,-554
ICAM1,-438
NGEF,-502
ROCK1,-1144
ROCK2,-958
VAV1,-1028
ARHE,-272
ARHGAP10,-394
ARHGAP26,-386
RND1,-366
RND2,-272
RND3,-272
ARHGAP11A,-430
ARHGAP11B,-430
ARHGAP12,-430
ARHGAP15,-430
ARHGAP17,-430
ARHGAP18,-430
ARHGAP19,-430
ARHGAP20,-430
ARHGAP22,-430
ARHGAP24,-430
ARHGAP25,-430
ARHGAP28,-430
ARHGAP29,-430
ARHGAP30,-430
ARHGEF5,-350
JAK1,-936
THY1,-314
TRIO,-462
ARHGAP8,-432
ARHGAP9,-424
ARHGDIA,-448
LINGO1,314
MAG,428
OMG,314
RTN4,314
RTN4R,314
ARHGDIB,-514
CASP1,330
ARHGDIG,-424
ARHGEF11,-424
PLXNB1,-696
PLXNB2,-696
PLXNB3,-696
ARHGEF15,450
ARHGEF16,-424
ARHGEF17,-424
ARHGEF18,-424
MAP2K7,-468
MAP3K11,-1020
MAPK8IP1,98
TUBA1B,-202
TUBA1C,-198
TUBA3C,-198
TUBA3E,-722
TUBA8,-316
TUBAL3,-722
TUBB1,-220
TUBB2A,-234
TUBB2B,-318
TUBB3,-314
TUBB4Q,-320
TUBB6,-312
TUBB8,-262
ARHGEF3,-424
ARHGEF9,-424
BCL9,-626
PYGO1,-624
PYGO2,-626
ARID1B,-528
ARMS,-260
RAPGEF1,550
ASPH,412
BHLHB2,120
CITED2,114
COPS5,508
EGLN2,-156
EPAS1,-160
ERO1L,736
GATA2,168
HIF3A,-158
HNF4A,372
LEP,436
TFF1,-950
TFRC,696
VHL,528
ARNT2,622
ARNTL,-446
BHLHB3,-368
CLOCK,-446
CRY1,-436
CRY2,-438
DEC1,-370
NPAS2,-436
NR1D1,302
PER1,-438
PER2,-442
PER3,-442
TIMELESS,-338
PACSIN1,-824
SH3GL3,-746
DACT1,352
FZD10,-442
FZD3,-268
FZD4,-448
FZD5,-450
FZD6,-264
FZD7,-418
FZD8,-448
FZD9,-448
GPCR,-378
NKD1,-12
WNT10A,-466
WNT10B,-466
WNT11,-358
WNT16,-464
WNT2,-470
WNT2B,-468
WNT3,-468
WNT3A,-492
WNT4,-358
WNT5A,-334
WNT5B,-468
WNT6,-356
WNT7A,-468
WNT7B,-466
WNT8A,-468
WNT8B,-468
WNT9A,-468
WNT9B,-472
GLI1,-810
GLI3,-258
NFKBIA,-712
OR10A2,510
OR10A3,510
OR10A4,510
OR10A5,510
OR10A6,510
OR10A7,510
OR10AD1,510
OR10AG1,510
OR10C1,510
OR10G2,510
OR10G3,510
OR10G4,510
OR10G7,510
OR10G8,510
OR10G9,510
OR10H1,510
OR10H2,510
OR10H3,510
OR10H4,510
OR10H5,510
OR10J1,510
OR10J3,510
OR10J5,510
OR10K1,510
OR10K2,510
OR10P1,510
OR10Q1,510
OR10R2,510
OR10S1,510
OR10T2,512
OR10V1,512
OR10X1,162
OR10Z1,162
OR11A1,162
OR11G2,162
OR11H1,162
OR11H4,162
OR11H6,162
OR11L1,162
OR12D2,162
OR12D3,162
OR13C2,162
OR13C3,162
OR13C4,162
OR13C5,162
OR13C8,162
OR13C9,162
OR13D1,162
OR13F1,162
OR13G1,162
OR13H1,162
OR13J1,162
OR14A16,162
OR14C36,162
OR14I1,162
OR14J1,162
OR1A1,512
OR1A2,512
OR1B1,512
OR1C1,512
OR1D2,512
OR1D5,162
OR1E1,162
OR1F1,512
OR1G1,512
OR1I1,512
OR1J1,512
OR1J2,512
OR1J4,512
OR1K1,512
OR1L1,512
OR1L3,512
OR1L4,512
OR1L8,512
OR1M1,512
OR1N1,512
OR1N2,512
OR1Q1,512
OR1S1,512
OR1S2,512
OR2A1,168
OR2A12,512
OR2A14,512
OR2A2,512
OR2A25,512
OR2A4,512
OR2A5,168
OR2A7,168
OR2AE1,168
OR2AG1,512
OR2AG2,512
OR2AK2,512
OR2AT4,512
OR2B11,512
OR2B2,512
OR2B6,512
OR2C1,512
OR2C3,512
OR2D2,512
OR2D3,512
OR2F1,512
OR2F2,512
OR2G2,512
OR2G3,512
OR2G6,512
OR2H1,512
OR2H2,512
OR2J2,512
OR2J3,512
OR2K2,512
OR2L13,512
OR2L2,512
OR2L3,512
OR2L8,512
OR2M2,512
OR2M3,512
OR2M4,512
OR2M5,512
OR2M7,512
OR2S2,512
OR2T1,512
OR2T10,512
OR2T11,512
OR2T12,512
OR2T2,512
OR2T29,512
OR2T3,512
OR2T33,512
OR2T34,512
OR2T4,512
OR2T5,512
OR2T6,512
OR2T8,512
OR2V2,512
OR2W1,512
OR2W3,512
OR2Y1,512
OR2Z1,512
OR3A1,512
OR3A2,512
OR3A3,512
OR4A15,512
OR4A16,512
OR4A5,512
OR4B1,512
OR4C11,512
OR4C12,512
OR4C13,512
OR4C15,512
OR4C16,512
OR4C3,512
OR4C46,512
OR4C6,512
OR4D1,512
OR4D10,512
OR4D11,512
OR4D2,512
OR4D5,512
OR4D6,512
OR4D9,512
OR4E2,512
OR4F15,512
OR4F17,512
OR4F3,512
OR4F4,512
OR4F5,512
OR4F6,512
OR4K1,512
OR4K13,512
OR4K14,512
OR4K2,512
OR4K5,512
OR4L1,512
OR4M1,512
OR4M2,512
OR4N2,512
OR4N4,512
OR4N5,512
OR4P4,512
OR4Q3,512
OR4S1,512
OR4S2,512
OR4X1,512
OR4X2,512
OR51A2,512
OR51A4,512
OR51A7,512
OR51B2,512
OR51B4,512
OR51B5,512
OR51B6,512
OR51D1,512
OR51E1,512
OR51E2,512
OR51F1,512
OR51F2,512
OR51G1,512
OR51G2,512
OR51I1,512
OR51I2,512
OR51L1,512
OR51M1,512
OR51Q1,512
OR51S1,512
OR51T1,512
OR51V1,512
OR52A1,162
OR52A5,162
OR52B2,162
OR52B4,162
OR52B6,162
OR52D1,162
OR52E2,162
OR52E4,162
OR52E6,162
OR52E8,162
OR52H1,162
OR52I1,162
OR52I2,162
OR52J3,162
OR52K1,162
OR52K2,162
OR52M1,162
OR52N1,162
OR52N2,162
OR52N4,162
OR52N5,164
OR52R1,164
OR52W1,164
OR56A3,164
OR56A4,164
OR56A5,164
OR56B1,164
OR56B4,164
OR5A1,164
OR5A2,164
OR5AC2,164
OR5AK2,164
OR5AN1,164
OR5AP2,164
OR5AR1,164
OR5AS1,164
OR5AU1,164
OR5B12,164
OR5B17,164
OR5B21,164
OR5B3,164
OR5C1,164
OR5D13,164
OR5D14,164
OR5D16,164
OR5D18,164
OR5F1,164
OR5H2,164
OR5H6,164
OR5I1,164
OR5J2,164
OR5K1,164
OR5K2,164
OR5L1,164
OR5L2,164
OR5M1,164
OR5M10,164
OR5M11,164
OR5M3,164
OR5M8,164
OR5M9,164
OR5P2,164
OR5P3,164
OR5R1,164
OR5T1,164
OR5T2,164
OR5T3,164
OR5V1,164
OR6A2,164
OR6B1,164
OR6B2,164
OR6B3,164
OR6C1,164
OR6C2,164
OR6C3,164
OR6C4,164
OR6C6,164
OR6C70,164
OR6C74,164
OR6C75,164
OR6C76,164
OR6F1,164
OR6K2,164
OR6K6,164
OR6M1,164
OR6N1,164
OR6N2,164
OR6Q1,164
OR6S1,164
OR6T1,164
OR6V1,164
OR6X1,164
OR6Y1,164
OR7A10,164
OR7A17,164
OR7A5,164
OR7C1,164
OR7C2,164
OR7D2,164
OR7D4,512
OR7G1,164
OR7G2,164
OR7G3,164
OR8A1,164
OR8B12,164
OR8B4,164
OR8B8,164
OR8D1,164
OR8D2,164
OR8D4,164
OR8G1,164
OR8G5,164
OR8H1,164
OR8H2,164
OR8H3,164
OR8I2,164
OR8J1,164
OR8J3,164
OR8K1,164
OR8K3,164
OR8K5,164
OR8S1,164
OR8U1,164
OR8U8,164
OR9A2,164
OR9A4,164
OR9G1,164
OR9G4,164
OR9I1,164
OR9K2,164
OR9Q1,164
OR9Q2,164
RAB23,334
STK36,182
SUFU,-108
TGFBR3,490
ARSB,404
ASAH1,-128
PDGFA,-724
SMPD1,-700
SMPD2,98
SPHK1,-318
ASCL1,-406
ASIP,486
LNPEP,230
MC1R,-512
ASNS,-624
ATF3,-660
ATF4,-1070
ATM,830
CALCA,898
CCL5,-126
CCNA1,-888
CD8A,-470
CGA,-296
CHGA,382
CIITA,570
CYP11B1,714
CYP11B2,714
DPAGT1,74
GH2,664
GOLPH3,78
IL1B,-832
IL6,-450
LDHA,756
NT5E,-314
NTS,362
OXT,-616
PCSK1,-62
PGK1,504
PLAUR,-368
POLG2,866
POLR2A,678
PPP2R4,-176
PTGS2,-314
RPS6KA4,-560
RPS6KA5,-854
SLC19A1,784
SLC20A1,1064
SPRR3,52
TG,946
TH,-508
TOP2A,704
UCP1,940
UGT8,748
VIP,448
VIPR1,-112
DKFZP586M0622,268
GATA4,-94
HFE,110
IFNB1,-576
IMPDH2,580
MADH5,272
MEF2A,-868
MEF2B,-888
MEF2C,-1044
MEF2D,-872
NKX2-5,-388
NR4A2,-170
PCK1,820
PENK,-208
PLAT,-144
SELL,-432
CD69,-116
CREBBP VARIANT PROTEIN,66
CXCR5,36
DISC1,-316
HPGD,720
MAPKAPK2,-780
MAPKAPK3,-936
MKNK1,-1160
MKNK2,-1082
PPP1R15A,644
RPS6KA1,-758
RPS6KA6,-312
ATF5,-206
PTP4A1,-620
ATF6,-608
XBP1,-318
ATF7,414
BARD1,534
CHEK1,824
CHEK2,780
FANCD2,262
H2AFX,156
MDC1,106
MRE11A,202
NBN,-558
RAD50,202
RBBP8,-198
TAOK2,-284
TAOK3,-284
ATN1,-234
ITCH,-556
RERE,-332
WWP1,378
WWP2,-332
ATP1A1,926
ATP1B1,-374
ATP1B2,-374
ATP1B3,-374
BSG,-654
ATP2A2,-316
PLN,666
ATP2A3,644
ATP5A1,-378
ATP5B,-336
ATP5C1,-336
ATP5D,-336
ATP5E,-336
ATP5F1,-336
ATP5G1,-336
ATP5H,-336
ATP5I,-336
ATP5J,-336
ATP5J2,-336
ATP5L,-336
ATP5O,-336
MT-ATP6,-336
MT-ATP8,-336
ATP6V1B2,404
ATR,-694
ATRIP,-690
BRCA2,-570
CDC45L,150
CDC6,-426
CDC7,-82
CDKN2D,-818
CLSPN,322
DBF4,-80
FANCA,190
FANCC,190
FANCE,190
FANCF,190
FANCG,190
FANCL,190
HUS1,-536
MCM10,-62
MCM2,222
MCM3,216
MCM4,222
MCM5,-492
MCM6,216
MCM7,-512
MCM8,-296
ORC1L,-682
ORC2L,-722
ORC3L,-724
ORC4L,-722
ORC5L,-724
ORC6L,-724
RAD1,-536
RAD17,-172
RAD9A,-540
RPA1,-968
RPA2,-394
RPA3,-396
AURKAIP1,-338
CPEB1,-296
DLGAP5,-296
GADD45A,-864
JUB,-310
OAZ1,54
TACC1,-314
TACC3,-292
TDRD7,-412
TPX2,-774
AURKC,226
CUL3,-278
EVI5,-212
KIF20A,-332
KIF23,194
KLHL13,-278
KLHL9,-278
MYLK,-642
NCAPG,108
NCAPH,108
NCL,104
NPM1,80
NSUN2,-366
RACGAP1,-546
SEPT1,-132
SMC2,108
SMC4,-20
STMN1,-1228
AVPR1A,344
AVPR1B,344
AVPR2,284
POU3F1,-1044
POU3F2,-1022
PREP,-1074
PREPL,-1074
SEC11A,-610
SEC11C,-610
SPC18,-1074
SPCS2,-610
SPCS3,-610
DAB2,-654
MAP3K4,-650
PPP2R1B,-838
RNF111,-552
SENP2,-412
TGFBR1,-1164
AZIN1,-818
OAZ2,46
OAZ3,46
ODC1,730
CD160,-166
CD247,-768
CD3D,-720
CD3E,-720
CD3G,-720
CD80,-780
CD86,-764
GRAP2,-450
IL12A,-458
IL12B,-660
IL12RB1,-686
IL12RB2,-954
IL2RB,-1108
IL2RG,-1102
JAK2,-890
KIR2DL1,184
KIR2DL2,184
KIR2DL3,184
KIR2DL4,184
KIR2DS1,-192
KIR2DS2,-224
KIR3DL1,184
KIR3DL2,184
KLRC1,412
KLRC2,388
KLRC3,388
KLRD1,368
KLRK1,346
LAT,-370
LCP2,-422
LILRA1,-166
LILRB1,-166
LILRB2,-166
PAG1,-542
TCRA,436
TCRB,-710
TCRBV8S1,436
TRA@,-22
TRAC,-718
TRBC1,436
TRBV19,-70
TRBV3-1,-70
TRBV5-4,-74
TYK2,-928
ZAP70,-674
B3GAT3,560
B4GALT1,246
B4GALT5,504
PCSK2,360
PCSK4,-92
PCSK5,-64
PCSK6,-64
PCSK7,-108
BCL2L11,8
BID,-440
CHP,118
CHP2,120
PPP3CA,-50
PPP3CB,-50
PPP3CC,-56
PPP3R1,118
PPP3R2,120
BAG4,-398
CASP10,-664
CASP2,-736
CFLAR,-362
CRADD,-434
MADD,-398
RIPK1,-898
TANK,-438
TNFRSF1A,-1066
TRADD,-718
TRAF1,-676
BAI1,914
DIAPH3,506
ENAH,-272
BOK,304
CER1,-638
CHRDL1,346
FKBP1A,-550
FST,340
GREM1,346
SOSTDC1,310
CSTF1,256
EWSR1,-328
PCNA,-804
RAD51,282
TOPBP1,84
UBE2D3,198
UBE2L3,-302
BATF3,0
NFATC1,-934
NFATC2,-1004
NFATC3,-198
CSF2RB,-550
IL3RA,-400
BBC3,920
TP53AIP1,-300
BCAP31,-176
CSF1,-678
CSF1R,-136
DKFZP781P1719,-192
DNAJC27,286
ELMO1,-660
ELMO2,-520
GFRA1,-352
IGF1,-1104
IGF1R,-1122
IRS1,-1030
NCK2,-666
PDGFB,-890
PDGFRA,-630
PTPN12,126
RAP2A,352
RAP2B,430
RAP2C,350
RET,-608
SPP1,342
SYK,-776
TRIP6,2
BCAT1,356
BCHE,278
BCKDHA,-344
BCKDHB,-344
DBT,-344
DLD,1066
MAP3K7IP2,-906
RIPK2,562
UBE2N,-68
UBE2V1,-68
FKBP8,378
MYBL1,482
NFKB2,-804
PMAIP1,908
SOD1,-700
BCL2A1,-32
POU2F2,-724
PAX3,-160
PGR,-1118
MCL1,176
BCL3,-366
PIR,-396
BCOR,-220
PARP14,374
CHD1L,-526
EP400,-526
HELLS,-520
HLTF,-520
SMARCA1,-520
SMARCA5,-522
SMARCAL1,-520
SMARCD2,-520
SMARCD3,-520
SRCAP,-520
BCR,-212
BLNK,-692
CD79A,-400
CD79B,-282
BDKRB1,-466
KNG1,506
BDKRB2,-182
DYNLT1,-518
EHD4,152
GIPC1,-732
MAP2K5,-646
MMP3,8
BDP1,336
BRF1,-84
BRF2,56
GTF3C1,294
GTF3C2,228
GTF3C3,-84
GTF3C4,-84
GTF3C5,-84
LZTS1,452
POLR2E,352
POLR2F,350
POLR2H,306
POLR2K,320
POLR2L,356
POLR3A,458
POLR3B,458
POLR3D,458
POLR3E,450
POLR3F,452
POLR3H,450
SNAPC1,56
SNAPC2,56
SNAPC3,56
SNAPC4,56
SNAPC5,56
TBP,-44
ZNF143,60
BET1,-356
SEC22B,-358
STX5,-358
BET1L,-354
BEX1,148
BGN,314
CTSD,198
GZMB,-270
NMT1,-300
TNFRSF10A,-710
TNFRSF10B,-330
TNFRSF25,-374
TNFSF10,-1020
TNFSF12,-408
ELK1,-1210
LRDD,804
MAP4K4,-572
NSMAF,-376
SMPD3,108
DKFZP586H0919,-252
BTK,-886
DAPP1,-852
EFNA5,422
EFNB1,-886
EPHA6,402
ITK,-672
PTPN13,448
TDGF1,330
TRPV6,116
BLM,-338
CD72,-178
IBTK,-282
IGHM,96
INPP5D,-450
SH3BP5,-282
BLOC1S1,-26
BMF,324
DYNLL2,72
BMI1,158
CBX4,140
PHC1,158
RING1,158
DKFZP564A247,-616
FSTL1,-348
GREM2,-348
MAP3K7IP1,-796
PPP1CA,536
BNC1,-730
BNIP1,-334
STX18,-334
USE1,-334
BNIP3,246
BOC,-328
SHH,-696
BPGAP1,-428
BPI,510
MAP2K6,-670
RIT1,6
RIT2,6
DDB2,418
TP53BP1,84
L1CAM,-382
PPIB,-430
PPIL2,-378
SLC16A1,-378
SLC16A3,-378
SLC16A7,-378
SLC16A8,-378
SLC3A2,294
SLC7A10,-552
SLC7A11,-552
SLC7A5,-552
SLC7A6,-552
SLC7A7,-552
SLC7A8,-552
SLC7A9,-550
SPN,644
BST1,-618
RYR1,-1060
RYR2,-1060
RYR3,-1060
BTC,188
BTG1,-130
CHAF1B,-178
BTG2,252
HOXB9,-310
EPO,-522
EPOR,-512
FCER1A,-848
FCER1G,-898
IGHE,-908
LAT2,-104
MS4A2,-914
PLCG1 VARIANT PROTEIN,-934
FBXO5,226
NFKBIB,-570
NFKBIE,-22
C1QA,-200
C1QB,-200
C1QC,-200
C1R,-204
C1S,-202
C2,-886
C4A,-244
C4B,-250
IGHV,150
IGHV1-69,150
IGHV4-31,150
IGHV7-81,150
IGKC,146
IGKV A18,146
IGKV1-5,146
IGKV2-24,146
IGKV4-1,146
IGLC1,146
IGLV,146
IGLV1-36,146
IGLV1-40,146
IGLV1-44,144
IGLV10-54,146
IGLV11-55,146
IGLV2-11,146
IGLV2-14,146
IGLV2-18,146
IGLV2-23,146
IGLV2-33,146
IGLV3-12,146
IGLV3-16,146
IGLV3-22,146
IGLV3-25,146
IGLV3-27,146
IGLV4-3,146
IGLV4-60,146
IGLV4-69,146
IGLV5-37,146
IGLV5-45,144
IGLV6-57,144
IGLV7-43,146
IGLV7-46,146
IGLV8-61,146
C1QBP,-1208
F12,-1050
PRCP,-1072
SERPING1,-182
C3,-708
C5,188
MASP1,-204
MASP2,-204
MBL2,322
C20ORF191,-626
C20ORF95,-428
C21ORF33,510
C3AR1,-296
CD21,242
CD46,-296
CD55,996
CD81,242
CFB,-936
CFD,-294
CFH,-294
CFI,-296
CR1,-296
CR2,-296
ESR2,-650
IFITM1,242
C4BPA,-186
C4BPB,300
C6,-930
C7,-930
C8A,-932
C8B,-932
C8G,-932
C9,-932
CFP,-934
CA2,446
CA9,628
CAB39,-226
STRADA,-226
STRADB,-226
CAB39L,-226
CABIN1,-812
CAMK4,424
MYOD1,-364
CABLES1,958
CACNA2D2,-592
CACNB4,-624
CACNG2,-636
RASGRF1,-1328
RASGRF2,-862
RASGRP2,-528
RASGRP3,-586
RASGRP4,-528
CACNB3,-384
CACNG4,-386
CACNA1F,-370
CACNA1H,-370
CACNA1I,-370
CACNA1S,-370
CACNA2D1,-470
CACNA2D3,-470
CACNA2D4,-470
CACNB1,-470
CACNB2,-470
CACNG1,-470
CACNG3,-470
CACNG5,-470
CACNG6,-470
CACNG7,-470
CACNG8,-470
CAD,-526
CALB1,-332
CALB2,404
CALCR,510
E2F4,-282
GRIN1,-708
GRIN2A,-746
GRIN2B,-752
GRIN2C,-582
GRIN2D,-708
IFNGR1,-690
ITPKA,78
ITPKB,76
ITPR1,0
ITPR2,-34
ITPR3,-30
MYLK2,290
MYLK3,292
NOS1,-958
NOS2,-266
PDE1A,-308
PDE1B,396
PDE1C,396
PHKA1,474
PHKA2,474
PHKB,474
PHKG1,474
PHKG2,474
PLCB3,-1088
PLCB4,-1080
PPP1R1B,-376
PYGB,428
PYGL,458
PYGM,406
CANX,-284
GRIA1,160
GRIA2,160
MAPT,-904
PPP1R12A,156
HDAC9,308
MARCKS,-122
LEPR,-152
CAPG,-388
DKFZP686N1815,104
CDK5R1,-964
MLC1,-732
CAPN10,-820
CAPN12,-820
CAPN13,-820
CAPN2,-236
CAPN3,-664
CAPN5,-820
CAPN6,-820
CAPN7,-820
CAPN9,-820
CAPNS1,-820
CAPNS2,-820
GRIP1,-1044
CASK,166
EPB41,-70
EPB41L3,-330
PARK2,466
SDC2,-1344
CASP4,-170
EIF3A,-564
EIF4A1,-880
EIF4G1,-1044
EIF4G2,58
EIF4G3,-248
IL18,-1132
IL1R2,-94
NLRP1,-112
PTBP1,-104
PTBP2,-120
TNFRSF10D,400
LMNA,-198
LMNB1,-198
LMNB2,-198
NGFRAP1,-42
DBNL,-434
DFFA,-368
DFFB,-752
DSG1,-406
DSG2,554
DSG3,554
FNTA,454
GAS2,-422
IL1R1,-700
LIMK1,220
MAP3K1,-930
MST4,-406
NUMA1,-836
RFC1,-476
SCIN,44
SLK,-406
STK3,-406
STK4,-424
TOP1,432
CASP5,-264
KRT18,286
SATB1,-458
EIF2S1,-484
PARP2,-364
PARP3,-364
PARP4,-364
DAP3,-396
FAIM3,-180
PLEC1,200
CAT,-230
SOD2,-84
SOD3,-84
NOSTRIN,28
PML,-80
ZFYVE9,232
CAV2,-488
CAV3,396
CBFB,538
RUNX3,656
CD2AP,-230
CNTFR,-88
CSF2RA,154
CSF3R,-114
FGF1,-200
FGF10,-84
FGF16,-80
FGF17,-80
FGF18,-80
FGF19,-78
FGF20,-80
FGF22,-80
FGF23,-78
FGF3,-80
FGF4,-80
FGF5,-80
FGF6,-80
FGF7,-78
FGF9,-78
GHR,-458
HLA-DRA,-80
HLA-DRB1,-292
IFNGR2,24
IL10RA,-562
IL10RB,-136
IL11RA,-402
IL13RA1,-584
IL13RA2,-370
IL15RA,30
IL20RA,-398
IL20RB,-114
IL21R,50
IL22RA1,8
IL22RA2,-114
IL23R,-864
IL28RA,-118
IL4,-578
IL4R,-760
IL5RA,-288
IL6R,-288
IL7R,50
IL9R,48
JAK3,-1164
KL,340
LIFR,-94
MAP4K1,-668
MPL,-430
OSMR,78
PRLR,-84
SH2B2,308
SLA2,-768
SOCS1,-666
SOCS3,-818
SORBS1,526
SPRY1,-494
SPRY2,-526
SPRY3,-380
SPRY4,-536
TSLPR,-110
CBS,-152
CBX5,138
CCAR1,266
CD2BP2,266
CLP1,266
CPSF7,266
CSTF2,272
CSTF3,274
DDX23,268
DHX9,272
DNAJC8,268
EFTUD2,274
FUS,-664
HNRNPA0,270
HNRNPA2B1,272
HNRNPA3,276
HNRNPC,528
HNRNPD,274
HNRNPF,270
HNRNPH1,270
HNRNPH2,270
HNRNPK,270
HNRNPL,270
HNRNPM,268
HNRNPR,266
HNRNPU,272
HNRNPUL1,272
LSM2,272
NHP2L1,268
NUDT21,272
PABPN1,266
PAPOLA,276
PCBP1,268
PCBP2,270
PCF11,274
PHF5A,268
POLR2B,398
POLR2C,400
POLR2D,398
POLR2G,400
POLR2I,396
POLR2J,398
PRPF4,272
PRPF6,266
PRPF8,272
RBM5,276
RBMX,274
SF3A1,266
SF3A2,268
SF3A3,266
SF3B1,272
SF3B14,268
SF3B2,268
SF3B3,274
SF3B4,272
SF3B5,264
SF4,272
SMC1A,88
SNRNP200,272
SNRNP40,274
SNRNP70,246
SNRPA,254
SNRPA1,278
SNRPB2,302
TXNL4A,274
YBX1,80
CCDC45,-80
CCDC6,-172
CCK,-310
CCKAR,-748
CCKBR,-874
CCL1,-916
CCL13,-814
CCR2,262
CCL14,-916
CCL15,-790
CCL16,264
CCL17,-538
CCL19,172
CCL2,-714
CCL22,-916
CCL23,-916
CCL24,-904
CCL25,216
CCR9,216
CCL28,190
CCL3,-478
FOSB,-888
JUND,-740
CCL7,-696
CCL8,-904
CCM2,-434
MAP3K3,-862
CDKN1C,410
CREM,-1066
MYBL2,258
ZBTB16,-110
CDC25A,382
CDC25C,348
CDK3,-56
CDK4,-694
CDK7,-812
CDK8,-56
FOXM1,192
GADD45B,-770
GADD45G,-122
MYT1,-894
PI4KA,-502
PTCH1,-494
WEE1,-504
CCNC,-486
MED12,-488
MED13,-488
MED14,-486
MED15,172
MED16,-488
MED17,-488
MED20,-452
MED23,-486
MED24,-486
MED25,-486
MED26,-484
MED27,-450
MED30,-450
MED31,-450
MED4,-488
MED6,-488
MED7,-488
MED8,-488
CCND2,-824
CDKN2B,-848
CDKN2C,-584
E2F5,178
RASSF1,-300
RBL1,-672
RBL2,-686
SP2,290
STAT2,-346
SUV39H1,78
CDT1,-698
PKMYT1,-250
PSMA8,-402
SKP2,370
CCNE2,180
CCNG2,914
CCNT1,520
CCNT2,522
COBRA1,522
CTDP1,520
DDB1,434
ELL,430
ERCC1,72
ERCC2,434
ERCC3,430
ERCC4,-194
ERCC5,-194
ERCC6,-284
ERCC8,-286
GTF2A2,430
GTF2E2,182
GTF2H2,430
GTF2H3,430
GTF2H4,432
POLR1A,256
POLR1B,256
